,text,label,data_origin
4076,Strategy One: Broadening our conception of the knowledge base that under-girds educational leadership for social justice in order to deepen it.,0,Coleridge data annotated with Llama-7b
4077,"SooHoo further asserts that an obvious issue perpetuated by educators at many levels in dealing with social issues such as racism, homophobia, and bullying is to simply ignore the issues.",0,Coleridge data annotated with Llama-7b
4078,"However, the role of community characteristics in shaping the transition times of rural youth should not be underestimated for several reasons.",0,Coleridge data annotated with Llama-7b
4079,"First, the current study considered only a limited number of community variables.",0,Coleridge data annotated with Llama-7b
4080,More research is needed to determine how these residential aspirations are tied to community influences.,0,Coleridge data annotated with Llama-7b
4081,"Instead, we offer a context-bound analysis from the perspective of three US-based educational leadership scholars and issue an invitation to a multi-national dialogue rather than propose a definitive statement about leadership preparation, writ large.",0,Coleridge data annotated with Llama-7b
4082,A post-scientific management shift in the preparation of school leaders occurred during the dialectic era.,0,Coleridge data annotated with Llama-7b
4083,"Schools today face shifting demands such as growing pressures for accountability, achieving higher levels of learning for all children, and an increase in public scrutiny (Jean-Marie, 2008) .",0,Coleridge data annotated with Llama-7b
4084,"They can be guided to reframe the issues surrounding education and develop the skills that will assist in exploring how they think about schools, as well as cultivate in them a more insightful understanding of social justice and equity.",0,Coleridge data annotated with Llama-7b
4085,"Upon encountering something new, learners must first reconcile it in some way with their previous ideas and experiences.",0,Coleridge data annotated with Llama-7b
4086,"These strategies include: (a) Broadening our conception of the knowledge base that under-girds educational leadership for social justice in order to deepen it; (b) Reconsidering research designs and outcomes, and (c) Realizing that local and global are parts of one interrelated whole.",0,Coleridge data annotated with Llama-7b
4087,a.,0,Coleridge data annotated with Llama-7b
4088,Glyphosate-resistant horseweed [Conyza canadensis (L.) Cronq.],0,Coleridge data annotated with Llama-7b
4089,Wats.),0,Coleridge data annotated with Llama-7b
4090,2006; Legleiter and Bradley 2008) .,0,Coleridge data annotated with Llama-7b
4091,This phenomenon is not unique to glyphosate.,0,Coleridge data annotated with Llama-7b
4092,1990 ).,0,Coleridge data annotated with Llama-7b
4093,The initiation of emergence is often predictable when temperature and moisture availability in the microsite are known.,0,Coleridge data annotated with Llama-7b
4094,1999) .,0,Coleridge data annotated with Llama-7b
4095,1996) .,0,Coleridge data annotated with Llama-7b
4096,2007 ).,0,Coleridge data annotated with Llama-7b
4097,Stages within the life cycle of weeds most sensitive to management must be identified for the most resistant-prone or troublesome weeds within a field.,0,Coleridge data annotated with Llama-7b
4098,"For annual weeds, seed production and seedbank persistence is of more importance for population growth than it is for that of biennial or perennial weeds.",0,Coleridge data annotated with Llama-7b
4099,"As a result, seed rain by uncontrolled annual weeds has the greatest influence on population size.",0,Coleridge data annotated with Llama-7b
4100,2005) .,0,Coleridge data annotated with Llama-7b
4101,Husnot] populations were identified in orchards where glyphosate had been used continually for at least 14 consecutive yr (Perez-Jones et al.,0,Coleridge data annotated with Llama-7b
4102,multiflorum (Lam.),0,Coleridge data annotated with Llama-7b
4103,The SST decrease in the southwestern BoB during TC2 is caused by a different process.,0,Coleridge data annotated with Llama-7b
4104,The cold seawater is then advected to the southwestern BoB by the strong counterclockwise current along the coast.,0,Coleridge data annotated with Llama-7b
4105,"TC2 (category 5) generally cools the ""Bay-wide"" SST less than TC1 (category 4) likely due to the initial SST depression by TC1.",0,Coleridge data annotated with Llama-7b
4106,"On the other hand, the onshore Ekman transport and mass convergence induced by TC2 cyclonic wind is more prominent because of the stronger winds and longer lifetime than TC1 over the ocean.",0,Coleridge data annotated with Llama-7b
4107,[38] Acknowledgments.,0,Coleridge data annotated with Llama-7b
4108,2.,0,Coleridge data annotated with Llama-7b
4109,Plant into weed-free fields and then keep fields as weed free as possible.,0,Coleridge data annotated with Llama-7b
4110,4.,0,Coleridge data annotated with Llama-7b
4111,5.,0,Coleridge data annotated with Llama-7b
4112,Scout fields routinely.,0,Coleridge data annotated with Llama-7b
4113,The introduction of GR crops in the United States helped solve a major weed-management problem that was developing at that time-the evolution of weeds resistant to the acetolactate synthase (ALS)-inhibiting and protoporphyrinogen oxidase (PPO)-inhibiting herbicides.,0,Coleridge data annotated with Llama-7b
4114,3.,0,Coleridge data annotated with Llama-7b
4115,1992) .,0,Coleridge data annotated with Llama-7b
4116,"The soil seedbank could be effectively reduced through preventing weed seed production and reducing the germinable fraction of weed seed in the soil through specific tillage techniques, such as stale seedbed, along with practices that encourage seed loss via herbivory.",0,Coleridge data annotated with Llama-7b
4117,"However, herbicide mixtures are effective at delaying resistance only when the mixture components target, and are effective on, the same weed species.",0,Coleridge data annotated with Llama-7b
4118,"In some weed species, individuals surviving below-label herbicide rates can initiate a rapid population response.",0,Coleridge data annotated with Llama-7b
4119,2000) .,0,Coleridge data annotated with Llama-7b
4120,This is of particular concern when different MOAs are combined in a single application.,0,Coleridge data annotated with Llama-7b
4121,"By hampering weed emergence and growth, each of these practices lessens weed fecundity , which is critical to reducing the soil seedbank and risks of herbicide resistance ).",0,Coleridge data annotated with Llama-7b
